id,duration,A1,A2,A3_1,A3_2,A3_3,A3_4,A4_1,A4_2,A4_3,A4_4,A4_5,A4_6,A4_7,A5,A6,A7,A8,A9,A10,A11,A12_1,A12_2,A12_3,A12_4,A12_5,A13_1,A13_2,A13_3,A13_4,A13_5,B1,B1a,B2,B3,B4,B5,B6_1,B6_2,B6_3,B6_4,B6_5,B6_6,B6_7,B6_8,B7_1,B7_2,B8,B10_1,B10_2,B10_3,B10_4,B11_1,B11_2,B11_3,B11_4,B11_5,B11_6,B12,B13_1,B13_2,B13_3,B13_4,B13_5,B13_6,B14_1,B14_2,B14_3,B14_4,B15,B16,B17_1,B17_2,C1,C2_a,C2_d,C3,C4,C5,C6,C7,C8,C9,C10,ex1t,ex2t,ex3t
52891,216,9,3,1,0,0,0,0,0,0,0,0,0,1,3,3,2,1,4,3,1,4,4,3,4,4,4,4,4,4,4,1,1,3,0,0,4,0,0,0,0,0,0,1,1,7,6,3,3,4,3,3,0,1,0,0,0,0,2,1,1,0,1,1,1,4,4,3,4,6,6,3,4,1,New Territories,Sha Tin,1,2,3,1,7,5,3,0,0,1,1
52892,709,9,4,0,1,0,0,0,0,0,1,0,0,0,3,3,3,2,4,3,1,5,5,3,3,3,3,4,4,4,5,1,3,2,0,0,3,1,0,0,0,0,1,1,1,8,8,4,3,4,4,4,1,0,0,0,1,0,2,0,0,0,1,0,0,4,3,2,3,4,5,3,3,0,New Territories,North,1,1,5,2,4,2,1,1,0,0,0
52893,703,7,3,1,0,0,0,0,0,0,0,1,0,0,3,3,3,2,4,3,4,4,4,3,3,3,3,4,4,3,4,1,3,3,0,0,3,1,1,1,0,1,1,1,1,8,8,3,4,3,4,2,1,0,1,0,1,0,3,0,0,3,0,1,1,4,3,3,4,5,7,3,3,1,New Territories,Sha Tin,1,2,5,5,3,3,3,0,0,1,0
52894,535,5,4,1,0,0,0,0,0,0,1,0,0,0,3,3,2,3,4,1,4,4,3,1,4,4,2,2,2,3,4,1,2,3,0,0,2,1,1,0,0,0,0,1,0,8,6,2,1,2,4,5,1,1,0,0,0,0,1,1,0,1,3,2,2,4,1,1,2,7,5,2,3,1,Hong Kong Island,Eastern,1,2,6,1,8,5,3,0,1,0,1
52895,375,9,3,1,0,0,0,0,0,0,0,0,0,1,2,3,3,2,4,4,1,3,1,1,1,3,1,1,1,1,1,1,1,3,0,0,1,0,1,0,0,0,0,1,0,5,3,2,1,2,4,5,0,1,1,0,0,0,2,2,1,0,2,0,2,1,1,1,1,7,0,1,1,0,Kowloon,Kowloon City,1,2,5,1,7,1,3,0,0,0,1
52896,238,7,3,0,0,1,0,0,0,0,1,0,0,0,3,3,3,3,4,3,1,5,4,4,4,4,1,2,2,3,5,1,2,3,0,0,3,1,0,1,0,0,0,0,0,4,6,2,3,4,3,4,1,1,0,0,0,0,4,2,1,0,2,1,1,4,5,3,5,8,9,4,5,0,New Territories,Yuen Long,1,2,4,1,7,2,4,0,0,1,0
52897,486,8,3,1,0,0,0,0,0,0,0,1,0,0,3,3,4,1,3,3,1,3,1,1,1,5,1,1,1,1,3,1,2,2,0,0,4,0,0,0,0,0,0,1,0,8,9,3,3,1,5,5,0,1,0,0,0,0,1,0,3,0,1,0,3,1,1,1,3,10,7,1,1,1,New Territories,Tuen Mun,1,2,5,2,6,5,3,1,1,0,1
52898,521,8,3,1,0,0,0,0,0,0,0,0,0,1,3,3,3,1,4,3,1,4,3,3,3,4,3,3,4,4,4,1,2,3,0,0,3,1,1,0,0,0,0,1,0,8,6,3,4,3,5,3,1,1,1,0,1,0,1,1,1,2,2,2,1,3,3,3,3,8,4,3,3,0,New Territories,Tai Po,1,2,5,2,7,5,3,0,1,0,0
52899,345,9,6,0,1,0,0,0,0,0,0,0,0,1,1,2,2,3,4,4,1,5,3,3,4,4,2,2,3,3,4,1,2,3,0,0,3,1,1,1,0,0,0,1,0,7,8,3,4,5,5,4,0,0,1,0,1,0,3,0,0,0,1,1,1,4,2,2,3,8,9,2,2,1,Kowloon,Kowloon City,1,2,5,6,1,2,3,0,1,1,1
52900,1691,4,4,0,0,0,1,0,0,0,0,0,0,1,3,3,3,1,4,4,1,3,1,1,3,4,1,1,1,1,1,1,2,3,0,0,2,0,0,0,0,0,0,1,0,10,10,1,1,1,3,5,0,1,1,0,0,0,1,0,0,0,3,3,3,1,1,1,1,0,0,1,1,0,Hong Kong Island,Eastern,1,2,5,2,8,1,1,0,1,1,0
52901,220,8,4,1,0,0,0,0,0,0,0,0,0,1,2,2,2,2,4,4,1,4,4,4,3,2,4,4,4,2,3,1,2,3,0,0,2,1,0,0,0,0,0,1,0,6,8,3,4,3,4,4,0,0,0,0,1,0,2,1,2,1,1,1,1,4,3,4,4,7,8,4,4,1,New Territories,Yuen Long,1,2,5,2,4,3,3,0,0,0,1
52902,771,11,5,0,0,0,1,0,0,0,1,0,0,0,3,3,3,4,4,2,3,4,3,2,2,2,4,3,3,2,3,1,3,4,0,0,2,1,1,1,0,0,1,1,1,10,10,5,5,3,4,1,1,0,0,0,0,0,2,2,0,2,3,2,0,4,2,2,2,4,6,3,2,1,New Territories,Tai Po,1,2,5,2,3,3,3,0,1,1,1
52903,407,8,4,0,0,0,1,0,0,0,0,0,0,1,3,3,3,2,4,3,1,4,4,3,3,3,4,4,4,3,4,1,2,3,0,0,3,1,0,0,0,0,0,1,1,8,9,3,4,3,4,3,1,1,1,1,1,0,3,1,0,0,2,1,3,4,3,3,4,8,7,3,3,0,New Territories,Kwai Tsing,1,2,3,2,5,5,2,0,0,0,0
52904,1186,3,4,0,1,0,0,0,0,1,0,0,0,0,3,3,2,3,4,3,1,3,3,2,2,2,2,2,2,2,3,1,2,3,0,0,6,1,1,0,0,0,0,0,0,9,9,4,3,3,3,3,1,0,0,0,0,0,2,2,2,2,3,1,2,3,3,3,3,9,8,3,3,0,New Territories,Tuen Mun,1,2,3,2,3,5,2,0,0,0,0
52905,909,4,4,0,1,0,0,1,0,0,0,1,0,0,3,3,3,3,4,4,1,3,1,1,1,4,1,1,1,1,1,1,3,3,0,0,5,1,1,0,0,0,0,0,0,3,2,1,3,3,4,4,0,0,1,0,1,0,2,2,2,1,2,1,1,2,1,1,2,3,5,1,1,0,New Territories,Tai Po,1,2,4,2,6,2,3,0,1,1,1
52906,340,5,4,1,0,0,0,0,0,0,0,0,0,1,3,2,2,2,4,3,1,4,4,3,3,3,3,4,4,3,3,0,0,3,1,1,3,1,0,0,0,0,0,1,0,5,6,2,2,3,3,4,0,0,0,0,1,0,3,2,2,1,1,2,1,4,4,3,2,5,5,3,4,1,New Territories,Sha Tin,1,2,6,1,8,5,2,0,1,0,1
52907,9303,8,4,0,0,0,1,0,0,0,1,1,0,0,4,3,3,3,4,3,1,4,3,2,3,3,3,2,3,4,4,1,3,3,0,0,3,1,1,0,0,0,0,1,0,8,7,4,3,2,3,3,1,0,1,0,1,0,2,1,0,2,1,1,0,3,2,3,3,7,5,3,2,0,Kowloon,Sham Shui Po,1,1,5,5,4,5,3,0,1,1,0
52908,481,8,6,0,0,0,1,0,0,0,0,0,0,1,3,2,2,2,4,1,1,3,4,2,2,2,3,3,3,2,3,1,2,3,0,0,6,1,0,1,1,1,1,1,1,9,9,3,4,4,4,2,1,0,0,0,1,0,2,1,1,3,3,2,1,5,3,3,2,7,5,3,3,0,New Territories,Tuen Mun,1,1,3,5,3,5,3,0,1,1,0
52909,482,8,6,0,0,0,1,0,0,0,0,0,0,1,3,3,3,3,4,4,4,3,3,3,3,2,3,3,3,3,3,1,2,4,0,0,5,1,0,1,1,1,0,1,1,6,7,4,4,4,4,1,1,0,0,0,1,0,3,1,1,2,1,1,2,4,4,3,4,7,5,3,4,1,New Territories,Sai Kung,1,2,6,5,4,5,2,0,0,0,1
52910,257,5,4,0,1,1,0,0,0,1,0,0,0,0,3,3,2,3,4,4,1,3,3,2,3,3,2,3,3,3,3,0,0,4,0,1,6,1,0,1,0,0,1,1,0,9,8,4,3,4,3,4,0,1,0,0,0,0,4,2,3,2,2,3,2,4,5,5,4,8,9,3,3,0,Kowloon,Yau Tsim Mong,1,1,5,2,5,5,3,0,1,1,1
52911,1145,8,6,0,1,0,0,0,0,1,1,0,0,0,3,2,3,2,3,4,3,4,4,3,2,3,4,4,4,3,4,1,1,4,0,0,2,1,1,1,1,1,1,1,1,10,10,5,4,4,4,2,1,0,0,0,1,0,3,1,1,0,1,1,0,4,4,4,4,8,8,4,4,1,New Territories,Tsuen Wan,1,2,3,1,5,4,3,1,0,0,1
52912,560,9,5,1,0,0,0,0,0,0,0,1,0,0,3,3,3,2,4,4,1,3,1,1,1,4,1,1,1,1,1,1,2,3,0,0,6,0,1,0,0,0,0,1,0,8,8,4,4,4,4,4,0,1,1,0,0,0,2,2,2,3,2,2,3,2,1,1,1,8,9,1,1,0,Hong Kong Island,Eastern,1,2,4,2,2,5,1,0,1,1,0
52913,372,7,2,0,1,0,0,0,0,1,1,0,0,0,3,3,2,2,4,3,1,3,2,2,3,4,2,2,2,3,4,1,2,2,0,0,3,0,1,0,0,0,0,1,0,6,6,3,3,2,3,4,1,0,0,0,0,0,2,1,0,1,2,0,1,2,2,2,2,6,4,2,2,0,Kowloon,Sham Shui Po,1,1,5,2,3,3,3,0,0,0,1
52914,462,3,5,0,0,0,1,0,0,0,0,0,0,1,3,2,3,3,4,4,1,3,3,2,4,3,3,3,3,4,3,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,3,4,3,3,3,3,1,0,0,0,1,0,5,2,0,1,0,0,0,5,3,3,3,5,5,3,3,1,Kowloon,Yau Tsim Mong,1,1,3,6,1,5,2,0,0,1,0
52915,466,9,2,0,0,0,1,0,0,0,0,0,0,1,3,2,3,2,4,4,1,2,1,1,2,3,1,1,1,1,1,1,2,0,0,0,3,0,0,0,0,0,0,1,0,3,5,2,1,3,4,5,0,1,1,0,0,0,4,0,0,0,3,1,3,1,1,1,2,10,10,1,1,1,Hong Kong Island,Eastern,1,1,5,1,7,6,3,0,1,1,0
52916,407,8,4,0,1,0,0,0,0,0,1,0,0,0,2,3,2,2,4,3,1,4,2,2,4,3,2,3,3,3,4,1,3,2,0,0,3,0,1,0,0,0,1,1,0,6,7,2,3,3,3,4,1,0,0,0,1,0,3,0,0,0,1,0,1,3,3,3,4,7,7,3,4,0,New Territories,Sha Tin,1,1,4,2,7,2,3,0,0,0,1
52917,363,8,2,0,0,0,1,0,0,0,1,0,0,0,2,1,2,2,4,4,4,5,5,3,3,3,4,4,3,3,3,1,2,3,0,0,2,1,0,1,1,1,0,1,1,7,7,2,4,2,4,2,1,0,1,1,1,0,2,0,0,2,3,0,0,3,3,3,5,9,6,4,4,0,New Territories,North,1,1,3,5,4,5,2,0,1,0,1
52918,1482,9,4,0,0,0,1,0,0,0,0,0,0,1,3,3,3,3,4,3,4,4,4,4,3,1,4,4,4,4,4,1,2,4,0,0,2,1,1,1,1,1,1,1,1,7,7,3,4,4,4,1,1,0,0,0,1,0,4,1,0,1,1,1,1,4,4,4,4,5,8,4,4,0,Kowloon,Wong Tai Sin,1,2,3,2,6,4,2,0,1,1,0
52919,1479,8,2,0,1,0,0,0,0,0,0,0,0,1,3,2,3,2,4,4,1,4,3,2,3,4,2,2,1,3,2,1,2,3,0,0,3,0,1,0,0,0,0,1,0,6,7,3,3,2,4,5,1,1,0,0,0,0,4,1,2,2,2,2,3,2,1,1,3,6,5,1,1,1,New Territories,Yuen Long,1,2,6,1,6,5,2,0,0,1,1
52920,198,9,2,0,0,0,1,0,0,0,0,0,0,1,2,3,3,3,3,3,1,4,4,3,3,3,3,3,2,2,2,1,1,3,1,1,4,1,0,0,0,1,0,0,0,6,7,4,3,4,3,4,1,0,0,1,0,0,2,2,1,1,3,2,2,3,3,4,2,7,7,2,3,0,New Territories,Sai Kung,1,1,5,1,4,5,2,0,1,0,0
52921,334,9,5,0,0,0,1,0,0,0,0,0,0,1,2,2,2,3,4,4,4,4,4,3,2,2,3,3,3,2,4,0,0,3,0,0,6,1,0,1,0,0,0,1,1,8,8,3,3,4,4,3,1,0,0,0,1,0,3,2,2,0,1,0,0,4,3,3,3,8,6,3,4,0,New Territories,Tsuen Wan,1,2,3,6,6,5,3,0,0,1,1
52922,523,8,1,0,0,0,1,0,0,0,0,0,0,1,3,2,3,2,4,4,2,4,5,3,3,1,5,5,5,3,3,1,2,3,0,0,4,1,0,0,0,0,0,0,0,7,10,3,5,5,3,1,1,0,0,0,0,0,4,0,0,0,2,0,0,5,3,5,5,10,5,5,2,1,Kowloon,Kowloon City,1,1,4,8,4,2,2,0,1,0,0
52923,675,8,5,0,0,0,1,0,0,0,0,0,0,1,2,3,2,3,4,2,1,3,1,1,2,3,1,1,1,2,2,1,2,3,0,0,3,1,1,0,0,0,0,1,0,5,5,3,3,3,4,5,0,0,1,0,0,0,1,2,0,0,1,1,1,1,1,1,1,8,5,1,1,1,New Territories,Tsuen Wan,1,3,5,1,7,2,3,0,1,0,0
52924,552,8,4,0,0,0,1,0,0,0,1,0,0,0,2,3,3,2,4,3,4,5,4,4,4,3,4,5,4,3,5,1,2,3,0,0,2,1,1,1,1,1,1,1,1,8,9,3,4,3,4,2,1,0,0,0,1,0,3,2,0,0,2,2,1,4,4,4,3,9,8,4,5,1,Hong Kong Island,Central & Western,1,2,5,1,7,4,2,1,0,1,1
52925,581,9,5,0,0,0,1,0,0,0,1,0,0,0,2,2,2,3,4,3,1,4,2,1,3,3,1,1,1,2,2,1,2,3,0,0,2,0,1,0,0,0,0,0,0,7,7,3,1,2,5,5,0,1,1,0,0,0,2,3,1,0,2,0,3,3,1,1,1,7,0,1,1,1,New Territories,Yuen Long,1,3,2,6,5,5,4,1,1,0,0
52926,415,8,6,0,0,0,1,0,0,0,0,0,0,1,3,3,2,4,4,1,1,3,2,1,3,4,1,1,1,1,2,0,0,3,0,0,2,1,1,0,0,0,0,1,0,5,5,2,3,3,4,5,0,1,0,0,0,0,3,0,0,0,1,0,1,2,1,1,2,0,0,2,1,1,Kowloon,Kwun Tong,1,3,3,6,1,1,3,0,0,1,1
52927,242,9,5,0,0,0,1,0,0,0,0,0,0,1,3,3,3,3,4,4,1,3,4,3,3,3,4,4,4,4,5,0,0,4,0,1,1,1,1,0,0,0,0,1,1,3,5,4,3,4,4,2,1,0,0,0,0,0,3,0,0,0,0,0,1,4,3,3,4,7,7,3,4,1,New Territories,Kwai Tsing,1,1,3,2,2,4,1,1,1,0,0
52928,407,7,5,0,0,0,1,0,0,0,0,0,0,1,3,3,3,2,4,4,1,4,1,1,2,4,1,1,1,1,1,1,2,3,0,0,2,1,1,0,0,0,0,0,0,5,5,2,2,2,5,5,0,1,0,0,0,0,2,0,0,2,3,0,2,1,1,1,1,4,4,1,1,1,New Territories,Sai Kung,1,2,4,3,4,2,3,0,0,1,1
52929,502,8,5,0,0,1,0,0,0,0,0,0,0,1,2,1,2,3,3,3,4,4,4,3,4,3,3,4,3,3,4,0,0,4,0,0,3,1,1,0,0,0,0,1,0,7,7,2,3,3,3,3,0,0,0,0,1,0,3,0,0,0,0,0,0,3,3,3,4,8,6,3,3,1,New Territories,Sai Kung,1,2,6,5,5,5,2,0,0,0,0
52930,404,9,6,0,1,0,0,0,0,1,1,0,0,0,2,2,2,3,4,4,1,4,4,3,4,4,4,4,4,4,4,0,0,3,1,0,3,1,1,1,1,1,1,1,1,8,8,4,4,5,5,2,1,0,0,0,1,0,2,1,1,1,1,1,1,5,4,4,4,8,8,4,4,1,Hong Kong Island,Eastern,1,2,3,6,7,2,3,0,1,1,1
52931,594,8,6,1,1,0,0,0,0,0,0,0,0,1,2,2,2,4,4,2,4,3,3,3,2,2,3,3,3,3,3,0,0,3,0,0,2,0,0,0,0,0,1,1,1,6,7,3,3,5,4,3,1,0,0,0,1,0,3,0,0,0,1,0,1,4,4,4,4,6,5,3,3,0,Kowloon,Kowloon City,1,2,4,6,4,4,3,0,1,1,0
52932,879,7,5,0,0,0,1,0,0,1,1,0,0,0,2,3,2,3,4,4,1,4,3,2,3,3,2,2,2,2,3,0,0,4,1,0,5,1,1,0,0,0,0,1,0,8,6,2,3,2,4,2,1,0,0,0,1,0,2,1,0,2,2,1,2,1,1,1,3,7,5,1,2,1,Kowloon,Kowloon City,1,1,3,2,7,1,3,0,0,0,0
52933,617,8,6,0,0,0,1,0,0,1,1,0,0,0,3,2,3,2,4,1,3,4,4,3,2,1,4,4,3,3,2,0,0,4,0,1,4,1,0,1,1,0,0,1,1,8,9,3,4,4,4,4,1,0,0,0,1,0,2,1,0,0,2,0,0,4,4,4,3,5,5,3,3,1,New Territories,Tuen Mun,1,2,5,1,6,4,4,0,1,1,1
52934,2412,8,6,0,0,0,1,0,0,1,1,0,0,0,3,3,4,3,4,3,1,5,3,1,3,4,1,2,1,2,3,0,0,3,0,0,1,1,1,0,0,0,0,1,0,8,7,3,4,1,5,5,1,1,1,0,0,0,4,0,0,0,2,1,3,1,1,1,3,5,4,1,2,1,Kowloon,Kwun Tong,1,2,5,1,5,2,3,1,0,0,1
52935,359,9,5,0,0,0,1,0,0,0,1,0,0,0,3,3,3,2,4,4,1,4,4,3,3,3,3,3,3,3,3,1,2,3,0,1,1,1,0,0,0,0,0,0,0,9,9,2,4,3,3,3,0,0,0,0,1,0,3,2,0,3,0,0,0,4,4,4,3,7,8,4,4,1,Kowloon,Kwun Tong,1,1,5,2,3,4,3,0,1,1,0
52936,349,11,5,0,0,0,1,0,0,0,0,0,0,1,2,3,3,1,4,3,1,3,3,2,2,2,3,3,2,2,3,0,0,3,0,0,4,1,1,1,1,1,1,1,1,9,9,4,4,4,3,2,1,0,0,0,1,0,3,2,0,0,1,0,1,4,3,3,4,5,4,3,3,0,New Territories,Sha Tin,1,2,6,6,3,3,3,0,0,0,1
52937,267,8,1,0,0,0,1,0,1,0,1,0,0,0,3,2,2,4,4,3,1,3,2,2,2,2,2,2,2,2,2,0,0,3,0,1,4,0,0,0,0,0,0,1,0,5,8,4,3,3,3,3,1,0,0,0,0,0,2,2,2,1,3,1,3,3,3,3,3,5,5,3,3,0,New Territories,Sai Kung,1,1,5,4,3,5,3,0,1,1,0
52938,243,9,4,1,0,0,0,0,0,0,0,0,0,1,4,3,4,2,4,4,1,4,3,3,3,3,3,3,3,3,4,1,2,3,0,0,4,0,0,0,0,0,0,1,1,5,5,3,3,3,4,3,0,0,0,0,1,0,2,2,2,1,1,1,1,3,4,3,5,7,6,3,3,1,Hong Kong Island,Eastern,1,2,5,1,5,3,2,1,0,0,1
52939,616,9,6,0,0,0,1,0,0,0,1,0,0,0,3,3,2,3,4,2,1,4,4,3,3,3,4,4,4,4,4,1,2,3,0,0,1,0,1,0,0,0,0,0,0,5,7,2,3,2,3,4,0,1,0,0,0,0,3,2,2,0,0,0,0,3,4,3,2,5,6,3,3,0,Kowloon,Wong Tai Sin,1,4,1,6,5,5,4,0,1,1,0
52940,421,8,5,0,0,0,1,0,0,0,0,0,0,1,3,3,2,3,4,3,2,4,4,3,3,3,4,4,4,4,4,0,0,3,0,0,5,0,1,0,0,0,1,1,0,5,6,3,4,4,4,1,1,0,0,0,1,0,2,0,0,0,1,1,0,4,3,4,4,7,7,4,4,0,New Territories,Sha Tin,1,2,3,7,7,5,3,0,1,1,1
52941,318,5,5,0,0,0,1,0,0,0,1,0,0,0,3,3,3,2,4,3,1,4,3,2,4,4,3,3,3,3,3,0,0,3,0,0,6,1,1,0,1,0,0,1,1,6,7,3,3,3,3,3,1,0,0,0,0,0,1,2,0,2,2,1,2,3,3,3,3,5,5,3,3,1,New Territories,Sai Kung,1,2,6,9,7,5,3,0,0,0,1
52942,774,8,3,1,0,0,0,0,0,0,0,0,0,1,3,3,3,2,2,4,3,4,4,3,3,3,4,4,4,4,4,0,0,4,0,1,2,0,0,0,0,0,0,1,0,4,7,2,3,3,3,3,0,0,0,0,1,0,3,0,0,0,0,0,0,3,3,3,3,6,5,3,3,1,Kowloon,Sham Shui Po,1,2,5,2,3,5,3,0,0,0,0
52943,571,8,5,0,0,0,1,0,0,1,1,0,0,0,3,3,4,3,4,2,4,4,4,3,3,3,4,4,4,4,5,1,2,3,0,0,2,1,0,0,1,0,0,1,1,7,7,2,2,4,2,2,1,0,0,0,1,0,1,2,2,0,2,2,0,4,5,5,4,7,8,4,5,1,New Territories,Yuen Long,1,2,4,1,5,5,3,1,1,1,0
52944,368,4,2,0,1,0,0,0,0,0,0,0,0,1,3,3,3,2,4,3,1,3,1,1,3,3,1,1,1,1,2,0,0,3,0,0,3,0,0,0,0,0,0,1,0,8,7,3,4,3,4,4,0,1,0,0,0,0,1,1,2,3,3,2,3,3,1,1,3,8,4,1,1,0,New Territories,Islands,1,1,3,2,6,2,3,0,1,0,1
52945,369,5,3,0,1,1,0,0,0,1,0,0,0,0,3,3,3,2,2,4,1,3,1,1,2,3,1,1,1,2,2,1,2,2,0,0,3,0,1,0,0,0,0,0,0,8,7,2,2,3,4,4,1,0,0,0,0,0,1,0,2,0,3,2,1,4,1,1,1,7,4,2,2,1,Kowloon,Sham Shui Po,1,1,5,2,5,6,4,0,0,1,0
52946,421,8,3,1,0,0,0,0,0,0,0,0,0,1,2,2,2,3,4,3,1,4,4,4,4,4,4,4,4,4,4,1,2,3,0,0,3,0,0,0,0,0,0,1,1,8,8,2,3,4,3,3,1,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,3,8,8,4,4,0,New Territories,Yuen Long,1,1,3,2,4,3,4,0,1,0,1
52947,222,8,1,0,0,0,1,0,0,0,0,0,0,1,1,2,1,3,3,4,1,3,1,1,1,3,1,1,1,1,1,1,3,3,0,0,5,0,0,0,0,0,0,1,0,10,10,4,3,4,4,5,0,0,1,0,0,0,4,2,0,2,2,3,2,3,1,1,4,10,10,1,1,1,New Territories,Tsuen Wan,1,2,7,1,8,6,4,0,0,1,0
52948,432,9,3,0,1,0,0,0,0,0,0,0,0,1,3,4,4,2,4,4,1,4,2,2,3,4,4,3,2,2,5,0,0,4,0,0,2,1,0,1,0,0,0,0,1,10,10,4,4,5,4,1,1,1,1,0,1,0,3,2,0,0,1,1,0,5,1,4,4,6,3,5,2,1,Kowloon,Kwun Tong,1,1,6,1,7,5,3,0,0,0,0
52949,3103,5,3,0,0,0,1,0,0,0,0,0,0,1,1,1,2,2,4,4,1,4,1,1,4,4,1,1,2,3,4,1,2,3,0,0,3,1,1,0,0,0,0,0,0,5,5,2,2,2,2,3,1,0,0,0,0,0,3,0,0,0,0,0,0,2,2,2,3,8,8,2,2,0,Kowloon,Sham Shui Po,1,1,5,1,5,2,4,0,1,1,1
52950,440,5,1,0,0,0,1,0,1,0,1,0,0,0,2,2,1,3,2,2,1,4,3,1,3,3,2,2,2,2,2,1,2,2,0,0,3,0,1,0,0,0,0,0,0,7,8,3,2,3,4,3,1,0,0,0,0,0,3,0,0,2,1,1,0,2,3,1,3,6,5,2,2,0,New Territories,Tai Po,1,1,5,2,5,5,2,0,1,1,1
52951,635,8,2,1,1,0,0,0,0,0,0,0,0,1,3,2,2,2,4,3,4,4,5,4,3,3,4,4,4,3,4,1,2,3,0,0,3,1,1,1,0,0,1,1,1,7,8,2,5,4,4,1,1,0,0,0,1,0,3,0,2,0,1,1,0,5,3,4,3,6,7,4,3,0,Hong Kong Island,Eastern,1,2,5,2,4,5,3,0,0,0,0
52952,549,5,3,0,1,0,0,0,0,0,1,0,0,0,3,3,3,2,4,4,1,3,1,1,1,3,1,1,1,1,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,4,7,3,2,3,4,5,1,0,0,0,0,0,2,0,0,1,1,1,3,3,1,1,3,5,5,1,1,0,Hong Kong Island,Central & Western,1,1,5,2,8,2,4,0,1,0,0
52953,438,8,1,0,1,0,0,0,0,0,0,0,0,1,1,2,1,3,3,3,3,4,4,4,3,4,5,5,5,5,5,1,2,3,0,0,3,0,0,0,0,0,0,1,0,3,4,2,3,3,4,3,1,0,0,0,0,0,2,0,0,1,1,0,2,3,3,4,4,10,10,5,3,0,New Territories,Tuen Mun,1,1,3,5,2,5,1,0,0,0,0
52954,279,8,2,0,0,0,1,0,0,1,1,0,0,0,3,4,3,1,4,4,1,4,3,3,3,3,4,4,4,4,4,0,0,3,0,0,5,0,0,1,0,0,0,0,0,8,10,4,3,2,4,4,1,0,0,1,1,0,2,0,1,1,3,0,2,4,4,4,4,10,7,2,2,0,New Territories,Sha Tin,1,1,3,5,7,5,2,0,0,1,1
52955,683,9,2,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,4,3,1,4,2,2,3,4,1,2,2,2,2,1,2,3,0,0,2,1,0,0,0,0,0,1,0,6,7,1,2,2,3,4,0,0,1,0,0,0,3,0,0,0,0,0,0,2,2,1,2,5,7,1,2,1,Kowloon,Wong Tai Sin,1,1,4,2,5,2,3,0,1,0,0
52956,342,9,2,0,0,0,1,0,0,0,0,0,0,1,1,1,2,3,3,3,2,3,3,2,3,3,4,4,4,4,4,1,2,4,0,0,2,1,0,1,0,0,1,1,1,8,8,2,4,4,4,4,1,0,0,0,0,0,4,1,1,0,2,0,2,5,3,3,3,8,9,4,4,0,Kowloon,Kowloon City,1,1,3,2,4,5,4,0,1,1,1
52957,476,9,5,0,0,0,1,0,0,0,0,0,0,1,3,2,2,3,2,3,1,3,2,2,3,3,2,2,2,3,2,1,2,1,0,0,1,0,0,0,0,0,0,1,0,6,7,2,3,3,3,4,1,0,0,0,0,0,3,1,0,0,1,0,0,2,2,2,2,6,3,2,2,1,New Territories,Sha Tin,1,2,2,2,4,5,3,0,0,0,1
52958,312,7,2,0,0,0,1,0,0,0,0,0,0,1,4,4,4,1,4,4,3,4,3,3,4,5,4,3,2,4,5,1,3,3,0,0,2,0,1,0,0,0,0,0,0,3,5,4,1,2,2,4,0,0,1,0,0,0,1,1,0,1,3,2,2,4,2,2,1,8,8,4,2,1,New Territories,Yuen Long,1,1,5,2,2,3,1,0,1,1,0
52959,338,9,4,0,0,0,1,0,0,0,0,0,0,1,1,1,1,3,4,3,1,4,4,2,2,2,3,4,3,3,4,0,0,3,0,0,6,1,0,0,0,0,0,0,0,7,8,1,3,4,4,3,0,0,0,0,1,0,3,0,0,1,1,0,0,4,4,4,4,8,5,3,3,0,Hong Kong Island,Wan Chai,1,1,4,2,3,5,4,0,1,1,0
52960,351,8,4,1,1,0,0,0,0,0,0,0,0,1,1,1,2,2,4,4,2,3,5,5,3,1,5,4,3,3,3,1,2,3,0,0,1,0,0,0,0,0,0,1,1,8,5,2,4,3,2,1,0,1,0,1,0,0,3,0,0,2,1,1,0,3,3,4,3,8,10,5,3,0,Kowloon,Kowloon City,1,3,5,2,6,4,4,0,0,0,1
52961,460,8,3,1,0,0,0,0,0,1,0,0,1,0,3,2,2,4,4,4,1,4,3,2,3,3,3,3,3,3,3,1,2,3,0,0,5,0,1,0,0,0,0,0,0,8,6,3,3,2,4,2,0,1,0,0,1,0,2,0,0,0,2,1,1,3,2,2,3,8,8,2,2,0,Hong Kong Island,Wan Chai,1,2,6,1,6,6,2,0,1,1,1
52962,631,9,3,0,0,0,1,0,0,0,0,0,0,1,3,3,3,2,4,4,1,3,2,1,3,4,1,1,2,2,4,1,2,3,0,0,4,1,0,1,0,0,0,1,1,9,9,3,2,2,5,5,1,1,0,0,1,0,2,0,0,0,3,1,3,4,1,1,3,8,8,2,2,0,New Territories,Sha Tin,1,2,5,5,6,2,3,0,0,0,0
52963,327,9,4,0,0,0,1,0,0,0,1,0,0,0,3,3,3,2,3,4,1,4,4,2,4,3,2,4,4,4,4,0,0,4,0,1,3,1,0,0,0,0,0,1,1,6,6,3,4,4,4,4,1,0,0,0,1,0,2,1,0,0,1,1,0,2,4,3,3,7,6,3,4,0,New Territories,Tsuen Wan,1,2,5,2,7,5,3,0,0,0,1
